## File generated by myo_cap software 
## Available from github.com/ddantas/myo_cap 
## Timestamp: 2020-01-22_13-53-23 
##  
## EMG capture settings 
##  
# sampleRate: 2000 
# channelsPerBoard: 4 
# nBoards: 1 
# bitsPerSample: 12 
# ch1;ch2;ch3;ch4
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
3248;3350;3452;3555
3657;3759;3862;3964
4067;74;176;279
381;483;586;688
791;893;995;1098
1200;1302;1405;1507
1610;1712;1814;1917
2019;2121;2224;2326
2429;2531;2633;2736
2838;2940;3043;3145
