## File generated by myo_cap software 
## Available from github.com/ddantas/myo_cap 
## Timestamp: 2020-05-01_00-54-51 
##  
## EMG capture settings 
##  
# sampleRate: 2000 
# channelsPerBoard: 4 
# nBoards: 1 
# bitsPerSample: 12 
# ch0;ch1;ch2;ch3
1844;1934;2025;2116
2189;2257;2325;2394
2464;2530;2602;2679
2755;2830;2904;2976
3047;3117;3184;3250
3314;3377;3437;3495
3550;3614;3679;3740
3798;3849;3895;3937
3976;4008;4035;4057
4075;4087;4093;4095
4091;4081;4066;4047
4020;3991;3955;3916
3869;3818;3765;3706
3640;3572;3502;3433
3361;3291;3216;3139
3056;2974;2891;2807
2716;2627;2538;2449
2356;2266;2176;2086
1992;1900;1807;1715
1620;1530;1440;1355
1264;1181;1100;1021
938;864;790;720
650;585;521;458
396;342;291;244
197;155;118;86
58;36;20;8
1;0;4;13
27;46;70;99
134;173;214;259
313;369;425;484
549;620;688;759
835;911;988;1067
1152;1236;1321;1409
1501;1591;1681;1772
1866;1959;2052;2127
2207;2287;2367;2446
2525;2602;2679;2755
2830;2904;2976;3047
3117;3184;3250;3314
3377;3437;3495;3550
3616;3680;3737;3794
3848;3895;3938;3975
4008;4036;4057;4074
4087;4093;4095;4091
4081;4067;4047;4022
3990;3955;3915;3872
3824;3770;3711;3647
3578;3515;3440;3371
3295;3222;3147;3071
2986;2903;2818;2734
2642;2556;2465;2376
2283;2191;2098;2005
1910;1819;1729;1640
1546;1456;1370;1283
1196;1115;1033;954
876;801;729;660
593;521;455;391
331;281;232;186
145;111;81;55
33;17;6;1
0;5;15;29
50;75;105;140
181;226;276;330
391;454;520;585
662;730;801;875
954;1034;1115;1197
1285;1372;1458;1547
1641;1732;1823;1914
2011;2102;2170;2238
2310;2378;2447;2525
2602;2679;2755;2830
2904;2976;3047;3117
3184;3250;3314;3377
3437;3495;3550;3614
3681;3740;3796;3847
3895;3937;3974;4006
4035;4057;4074;4086
4093;4095;4091;4082
4067;4047;4022;3991
3955;3917;3872;3823
3768;3710;3646;3581
3514;3444;3375;3303
3227;3150;3070;2990
2906;2821;2735;2650
2557;2466;2375;2283
2186;2096;2003;1909
1816;1725;1636;1546
1453;1367;1280;1198
1111;1029;950;872
797;727;658;592
522;454;391;332
275;230;185;146
110;80;55;34
17;6;1;0
5;14;29;48
73;100;134;172
217;266;319;373
438;504;573;642
714;785;858;935
1017;1097;1180;1261
1350;1438;1527;1618
1714;1806;1899;1992
2089;2157;2226;2295
2367;2446;2525;2602
2679;2755;2830;2904
2976;3047;3117;3184
3250;3314;3377;3437
3495;3550;3614;3679
3742;3797;3845;3892
3936;3973;4006;4034
4057;4074;4086;4093
4095;4091;4082;4068
4048;4024;3995;3961
3921;3876;3826;3772
3711;3649;3582;3516
3446;3377;3306;3231
3152;3075;2994;2911
2822;2736;2648;2558
2467;2375;2283;2192
2098;2006;1913;1822
1726;1634;1546;1457
1364;1279;1196;1115
1030;953;876;801
728;658;593;523
452;391;332;278
226;181;141;105
75;50;29;15
5;0;1;6
17;33;54;80
112;148;189;235
287;341;400;463
533;603;670;740
816;891;969;1048
1133;1215;1301;1388
1478;1568;1659;1748
1844;1934;2025;2116
2189;2257;2325;2394
2464;2530;2602;2679
2755;2830;2904;2976
3047;3117;3184;3250
3314;3377;3437;3495
3550;3614;3679;3740
3798;3849;3895;3937
3976;4008;4035;4057
4075;4087;4093;4095
4091;4081;4066;4047
4020;3991;3955;3916
3869;3818;3765;3706
3640;3572;3502;3433
3361;3291;3216;3139
3056;2974;2891;2807
2716;2627;2538;2449
2356;2266;2176;2086
1992;1900;1807;1715
1620;1530;1440;1355
1264;1181;1100;1021
938;864;790;720
650;585;521;458
396;342;291;244
197;155;118;86
58;36;20;8
1;0;4;13
27;46;70;99
134;173;214;259
313;369;425;484
549;620;688;759
835;911;988;1067
1152;1236;1321;1409
1501;1591;1681;1772
1866;1959;2052;2127
2207;2287;2367;2446
2525;2602;2679;2755
2830;2904;2976;3047
3117;3184;3250;3314
3377;3437;3495;3550
3616;3680;3737;3794
3848;3895;3938;3975
4008;4036;4057;4074
4087;4093;4095;4091
4081;4067;4047;4022
3990;3955;3915;3872
3824;3770;3711;3647
3578;3515;3440;3371
3295;3222;3147;3071
2986;2903;2818;2734
2642;2556;2465;2376
2283;2191;2098;2005
1910;1819;1729;1640
1546;1456;1370;1283
1196;1115;1033;954
876;801;729;660
593;521;455;391
331;281;232;186
145;111;81;55
33;17;6;1
0;5;15;29
50;75;105;140
181;226;276;330
391;454;520;585
662;730;801;875
954;1034;1115;1197
1285;1372;1458;1547
1641;1732;1823;1914
2011;2102;2170;2238
2310;2378;2447;2525
2602;2679;2755;2830
2904;2976;3047;3117
3184;3250;3314;3377
3437;3495;3550;3614
3681;3740;3796;3847
3895;3937;3974;4006
4035;4057;4074;4086
4093;4095;4091;4082
4067;4047;4022;3991
3955;3917;3872;3823
3768;3710;3646;3581
3514;3444;3375;3303
3227;3150;3070;2990
2906;2821;2735;2650
2557;2466;2375;2283
2186;2096;2003;1909
1816;1725;1636;1546
1453;1367;1280;1198
1111;1029;950;872
797;727;658;592
522;454;391;332
275;230;185;146
110;80;55;34
17;6;1;0
5;14;29;48
73;100;134;172
217;266;319;373
438;504;573;642
714;785;858;935
1017;1097;1180;1261
1350;1438;1527;1618
1714;1806;1899;1992
2089;2157;2226;2295
2367;2446;2525;2602
2679;2755;2830;2904
2976;3047;3117;3184
3250;3314;3377;3437
3495;3550;3614;3679
3742;3797;3845;3892
3936;3973;4006;4034
4057;4074;4086;4093
4095;4091;4082;4068
4048;4024;3995;3961
3921;3876;3826;3772
3711;3649;3582;3516
3446;3377;3306;3231
3152;3075;2994;2911
2822;2736;2648;2558
2467;2375;2283;2192
2098;2006;1913;1822
1726;1634;1546;1457
1364;1279;1196;1115
1030;953;876;801
728;658;593;523
452;391;332;278
226;181;141;105
75;50;29;15
5;0;1;6
17;33;54;80
112;148;189;235
287;341;400;463
533;603;670;740
816;891;969;1048
1133;1215;1301;1388
1478;1568;1659;1748
1844;1934;2025;2116
2189;2257;2325;2394
2464;2530;2602;2679
2755;2830;2904;2976
3047;3117;3184;3250
3314;3377;3437;3495
3550;3614;3679;3740
3798;3849;3895;3937
3976;4008;4035;4057
4075;4087;4093;4095
4091;4081;4066;4047
4020;3991;3955;3916
3869;3818;3765;3706
3640;3572;3502;3433
3361;3291;3216;3139
3056;2974;2891;2807
2716;2627;2538;2449
2356;2266;2176;2086
1992;1900;1807;1715
1620;1530;1440;1355
1264;1181;1100;1021
938;864;790;720
650;585;521;458
396;342;291;244
197;155;118;86
58;36;20;8
1;0;4;13
27;46;70;99
134;173;214;259
313;369;425;484
549;620;688;759
835;911;988;1067
1152;1236;1321;1409
1501;1591;1681;1772
1866;1959;2052;2127
2207;2287;2367;2446
2525;2602;2679;2755
2830;2904;2976;3047
3117;3184;3250;3314
3377;3437;3495;3550
3616;3680;3737;3794
3848;3895;3938;3975
4008;4036;4057;4074
4087;4093;4095;4091
4081;4067;4047;4022
3990;3955;3915;3872
3824;3770;3711;3647
3578;3515;3440;3371
3295;3222;3147;3071
2986;2903;2818;2734
2642;2556;2465;2376
2283;2191;2098;2005
1910;1819;1729;1640
1546;1456;1370;1283
1196;1115;1033;954
876;801;729;660
593;521;455;391
331;281;232;186
145;111;81;55
33;17;6;1
0;5;15;29
50;75;105;140
181;226;276;330
391;454;520;585
662;730;801;875
954;1034;1115;1197
1285;1372;1458;1547
1641;1732;1823;1914
2011;2102;2170;2238
2310;2378;2447;2525
2602;2679;2755;2830
2904;2976;3047;3117
3184;3250;3314;3377
3437;3495;3550;3614
3681;3740;3796;3847
3895;3937;3974;4006
4035;4057;4074;4086
4093;4095;4091;4082
4067;4047;4022;3991
3955;3917;3872;3823
3768;3710;3646;3581
3514;3444;3375;3303
3227;3150;3070;2990
2906;2821;2735;2650
2557;2466;2375;2283
2186;2096;2003;1909
1816;1725;1636;1546
1453;1367;1280;1198
1111;1029;950;872
797;727;658;592
522;454;391;332
275;230;185;146
110;80;55;34
17;6;1;0
5;14;29;48
73;100;134;172
217;266;319;373
438;504;573;642
714;785;858;935
1017;1097;1180;1261
1350;1438;1527;1618
1714;1806;1899;1992
2089;2157;2226;2295
2367;2446;2525;2602
2679;2755;2830;2904
2976;3047;3117;3184
3250;3314;3377;3437
3495;3550;3614;3679
3742;3797;3845;3892
3936;3973;4006;4034
4057;4074;4086;4093
4095;4091;4082;4068
4048;4024;3995;3961
3921;3876;3826;3772
3711;3649;3582;3516
3446;3377;3306;3231
3152;3075;2994;2911
2822;2736;2648;2558
2467;2375;2283;2192
2098;2006;1913;1822
1726;1634;1546;1457
1364;1279;1196;1115
1030;953;876;801
728;658;593;523
452;391;332;278
226;181;141;105
75;50;29;15
5;0;1;6
17;33;54;80
112;148;189;235
287;341;400;463
533;603;670;740
816;891;969;1048
1133;1215;1301;1388
1478;1568;1659;1748
1844;1934;2025;2116
2189;2257;2325;2394
2464;2530;2602;2679
2755;2830;2904;2976
3047;3117;3184;3250
3314;3377;3437;3495
3550;3614;3679;3740
3798;3849;3895;3937
3976;4008;4035;4057
4075;4087;4093;4095
4091;4081;4066;4047
4020;3991;3955;3916
3869;3818;3765;3706
3640;3572;3502;3433
3361;3291;3216;3139
3056;2974;2891;2807
2716;2627;2538;2449
2356;2266;2176;2086
1992;1900;1807;1715
1620;1530;1440;1355
1264;1181;1100;1021
938;864;790;720
650;585;521;458
396;342;291;244
197;155;118;86
58;36;20;8
1;0;4;13
27;46;70;99
134;173;214;259
313;369;425;484
549;620;688;759
835;911;988;1067
1152;1236;1321;1409
1501;1591;1681;1772
1866;1959;2052;2127
2207;2287;2367;2446
2525;2602;2679;2755
2830;2904;2976;3047
3117;3184;3250;3314
3377;3437;3495;3550
3616;3680;3737;3794
3848;3895;3938;3975
4008;4036;4057;4074
4087;4093;4095;4091
4081;4067;4047;4022
3990;3955;3915;3872
3824;3770;3711;3647
3578;3515;3440;3371
3295;3222;3147;3071
2986;2903;2818;2734
2642;2556;2465;2376
2283;2191;2098;2005
1910;1819;1729;1640
1546;1456;1370;1283
1196;1115;1033;954
876;801;729;660
593;521;455;391
331;281;232;186
145;111;81;55
33;17;6;1
0;5;15;29
50;75;105;140
181;226;276;330
391;454;520;585
662;730;801;875
954;1034;1115;1197
1285;1372;1458;1547
1641;1732;1823;1914
2011;2102;2170;2238
2310;2378;2447;2525
2602;2679;2755;2830
2904;2976;3047;3117
3184;3250;3314;3377
3437;3495;3550;3614
3681;3740;3796;3847
3895;3937;3974;4006
4035;4057;4074;4086
4093;4095;4091;4082
4067;4047;4022;3991
3955;3917;3872;3823
3768;3710;3646;3581
3514;3444;3375;3303
3227;3150;3070;2990
2906;2821;2735;2650
2557;2466;2375;2283
2186;2096;2003;1909
1816;1725;1636;1546
1453;1367;1280;1198
1111;1029;950;872
797;727;658;592
522;454;391;332
275;230;185;146
110;80;55;34
17;6;1;0
5;14;29;48
73;100;134;172
217;266;319;373
438;504;573;642
714;785;858;935
1017;1097;1180;1261
1350;1438;1527;1618
1714;1806;1899;1992
2089;2157;2226;2295
2367;2446;2525;2602
2679;2755;2830;2904
2976;3047;3117;3184
3250;3314;3377;3437
3495;3550;3614;3679
3742;3797;3845;3892
3936;3973;4006;4034
4057;4074;4086;4093
4095;4091;4082;4068
4048;4024;3995;3961
3921;3876;3826;3772
3711;3649;3582;3516
3446;3377;3306;3231
3152;3075;2994;2911
2822;2736;2648;2558
2467;2375;2283;2192
2098;2006;1913;1822
1726;1634;1546;1457
1364;1279;1196;1115
1030;953;876;801
728;658;593;523
452;391;332;278
226;181;141;105
75;50;29;15
5;0;1;6
17;33;54;80
112;148;189;235
287;341;400;463
533;603;670;740
816;891;969;1048
1133;1215;1301;1388
1478;1568;1659;1748
1844;1934;2025;2116
2189;2257;2325;2394
2464;2530;2602;2679
2755;2830;2904;2976
3047;3117;3184;3250
3314;3377;3437;3495
3550;3614;3679;3740
3798;3849;3895;3937
3976;4008;4035;4057
4075;4087;4093;4095
4091;4081;4066;4047
4020;3991;3955;3916
3869;3818;3765;3706
3640;3572;3502;3433
3361;3291;3216;3139
3056;2974;2891;2807
2716;2627;2538;2449
2356;2266;2176;2086
1992;1900;1807;1715
1620;1530;1440;1355
1264;1181;1100;1021
938;864;790;720
650;585;521;458
396;342;291;244
197;155;118;86
58;36;20;8
1;0;4;13
27;46;70;99
134;173;214;259
313;369;425;484
549;620;688;759
835;911;988;1067
1152;1236;1321;1409
1501;1591;1681;1772
1866;1959;2052;2127
2207;2287;2367;2446
2525;2602;2679;2755
2830;2904;2976;3047
3117;3184;3250;3314
3377;3437;3495;3550
3616;3680;3737;3794
3848;3895;3938;3975
4008;4036;4057;4074
4087;4093;4095;4091
4081;4067;4047;4022
3990;3955;3915;3872
3824;3770;3711;3647
3578;3515;3440;3371
3295;3222;3147;3071
2986;2903;2818;2734
2642;2556;2465;2376
2283;2191;2098;2005
1910;1819;1729;1640
1546;1456;1370;1283
1196;1115;1033;954
876;801;729;660
593;521;455;391
331;281;232;186
145;111;81;55
33;17;6;1
0;5;15;29
50;75;105;140
181;226;276;330
391;454;520;585
662;730;801;875
954;1034;1115;1197
1285;1372;1458;1547
1641;1732;1823;1914
2011;2102;2170;2238
2310;2378;2447;2525
2602;2679;2755;2830
2904;2976;3047;3117
3184;3250;3314;3377
3437;3495;3550;3614
3681;3740;3796;3847
3895;3937;3974;4006
4035;4057;4074;4086
4093;4095;4091;4082
4067;4047;4022;3991
3955;3917;3872;3823
3768;3710;3646;3581
3514;3444;3375;3303
3227;3150;3070;2990
2906;2821;2735;2650
2557;2466;2375;2283
2186;2096;2003;1909
1816;1725;1636;1546
1453;1367;1280;1198
1111;1029;950;872
797;727;658;592
522;454;391;332
275;230;185;146
110;80;55;34
17;6;1;0
5;14;29;48
73;100;134;172
217;266;319;373
438;504;573;642
714;785;858;935
1017;1097;1180;1261
1350;1438;1527;1618
1714;1806;1899;1992
2089;2157;2226;2295
2367;2446;2525;2602
2679;2755;2830;2904
2976;3047;3117;3184
3250;3314;3377;3437
3495;3550;3614;3679
3742;3797;3845;3892
3936;3973;4006;4034
4057;4074;4086;4093
4095;4091;4082;4068
4048;4024;3995;3961
3921;3876;3826;3772
3711;3649;3582;3516
3446;3377;3306;3231
3152;3075;2994;2911
2822;2736;2648;2558
2467;2375;2283;2192
2098;2006;1913;1822
1726;1634;1546;1457
1364;1279;1196;1115
1030;953;876;801
728;658;593;523
452;391;332;278
226;181;141;105
75;50;29;15
5;0;1;6
17;33;54;80
112;148;189;235
287;341;400;463
533;603;670;740
816;891;969;1048
1133;1215;1301;1388
1478;1568;1659;1748
1844;1934;2025;2116
2189;2257;2325;2394
2464;2530;2602;2679
2755;2830;2904;2976
3047;3117;3184;3250
3314;3377;3437;3495
3550;3614;3679;3740
3798;3849;3895;3937
3976;4008;4035;4057
4075;4087;4093;4095
4091;4081;4066;4047
4020;3991;3955;3916
3869;3818;3765;3706
3640;3572;3502;3433
3361;3291;3216;3139
3056;2974;2891;2807
2716;2627;2538;2449
2356;2266;2176;2086
1992;1900;1807;1715
1620;1530;1440;1355
1264;1181;1100;1021
938;864;790;720
650;585;521;458
396;342;291;244
197;155;118;86
58;36;20;8
1;0;4;13
27;46;70;99
134;173;214;259
313;369;425;484
549;620;688;759
835;911;988;1067
1152;1236;1321;1409
1501;1591;1681;1772
1866;1959;2052;2127
2207;2287;2367;2446
2525;2602;2679;2755
2830;2904;2976;3047
3117;3184;3250;3314
3377;3437;3495;3550
3616;3680;3737;3794
3848;3895;3938;3975
4008;4036;4057;4074
4087;4093;4095;4091
4081;4067;4047;4022
3990;3955;3915;3872
3824;3770;3711;3647
3578;3515;3440;3371
3295;3222;3147;3071
2986;2903;2818;2734
2642;2556;2465;2376
2283;2191;2098;2005
1910;1819;1729;1640
1546;1456;1370;1283
1196;1115;1033;954
876;801;729;660
593;521;455;391
331;281;232;186
145;111;81;55
33;17;6;1
0;5;15;29
50;75;105;140
181;226;276;330
391;454;520;585
662;730;801;875
954;1034;1115;1197
1285;1372;1458;1547
1641;1732;1823;1914
2011;2102;2170;2238
2310;2378;2447;2525
2602;2679;2755;2830
2904;2976;3047;3117
3184;3250;3314;3377
3437;3495;3550;3614
3681;3740;3796;3847
3895;3937;3974;4006
4035;4057;4074;4086
4093;4095;4091;4082
4067;4047;4022;3991
3955;3917;3872;3823
3768;3710;3646;3581
3514;3444;3375;3303
3227;3150;3070;2990
2906;2821;2735;2650
2557;2466;2375;2283
2186;2096;2003;1909
1816;1725;1636;1546
1453;1367;1280;1198
1111;1029;950;872
797;727;658;592
522;454;391;332
275;230;185;146
110;80;55;34
17;6;1;0
5;14;29;48
73;100;134;172
217;266;319;373
438;504;573;642
714;785;858;935
1017;1097;1180;1261
1350;1438;1527;1618
1714;1806;1899;1992
2089;2157;2226;2295
2367;2446;2525;2602
2679;2755;2830;2904
2976;3047;3117;3184
3250;3314;3377;3437
3495;3550;3614;3679
3742;3797;3845;3892
3936;3973;4006;4034
4057;4074;4086;4093
4095;4091;4082;4068
4048;4024;3995;3961
3921;3876;3826;3772
3711;3649;3582;3516
3446;3377;3306;3231
3152;3075;2994;2911
2822;2736;2648;2558
2467;2375;2283;2192
2098;2006;1913;1822
1726;1634;1546;1457
1364;1279;1196;1115
1030;953;876;801
728;658;593;523
452;391;332;278
226;181;141;105
75;50;29;15
5;0;1;6
17;33;54;80
112;148;189;235
287;341;400;463
533;603;670;740
816;891;969;1048
1133;1215;1301;1388
1478;1568;1659;1748
1844;1934;2025;2116
2189;2257;2325;2394
2464;2530;2602;2679
2755;2830;2904;2976
3047;3117;3184;3250
3314;3377;3437;3495
3550;3614;3679;3740
3798;3849;3895;3937
3976;4008;4035;4057
4075;4087;4093;4095
4091;4081;4066;4047
4020;3991;3955;3916
3869;3818;3765;3706
3640;3572;3502;3433
3361;3291;3216;3139
3056;2974;2891;2807
2716;2627;2538;2449
2356;2266;2176;2086
1992;1900;1807;1715
1620;1530;1440;1355
1264;1181;1100;1021
938;864;790;720
650;585;521;458
396;342;291;244
197;155;118;86
58;36;20;8
1;0;4;13
27;46;70;99
134;173;214;259
313;369;425;484
549;620;688;759
835;911;988;1067
1152;1236;1321;1409
1501;1591;1681;1772
1866;1959;2052;2127
2207;2287;2367;2446
2525;2602;2679;2755
2830;2904;2976;3047
3117;3184;3250;3314
3377;3437;3495;3550
3616;3680;3737;3794
3848;3895;3938;3975
4008;4036;4057;4074
4087;4093;4095;4091
4081;4067;4047;4022
3990;3955;3915;3872
3824;3770;3711;3647
3578;3515;3440;3371
3295;3222;3147;3071
2986;2903;2818;2734
2642;2556;2465;2376
2283;2191;2098;2005
1910;1819;1729;1640
1546;1456;1370;1283
1196;1115;1033;954
876;801;729;660
593;521;455;391
331;281;232;186
145;111;81;55
33;17;6;1
0;5;15;29
50;75;105;140
181;226;276;330
391;454;520;585
662;730;801;875
954;1034;1115;1197
1285;1372;1458;1547
1641;1732;1823;1914
2011;2102;2170;2238
2310;2378;2447;2525
2602;2679;2755;2830
2904;2976;3047;3117
3184;3250;3314;3377
3437;3495;3550;3614
3681;3740;3796;3847
3895;3937;3974;4006
4035;4057;4074;4086
4093;4095;4091;4082
4067;4047;4022;3991
3955;3917;3872;3823
3768;3710;3646;3581
3514;3444;3375;3303
3227;3150;3070;2990
2906;2821;2735;2650
2557;2466;2375;2283
2186;2096;2003;1909
1816;1725;1636;1546
1453;1367;1280;1198
1111;1029;950;872
797;727;658;592
522;454;391;332
275;230;185;146
110;80;55;34
17;6;1;0
5;14;29;48
73;100;134;172
217;266;319;373
438;504;573;642
714;785;858;935
1017;1097;1180;1261
1350;1438;1527;1618
1714;1806;1899;1992
2089;2157;2226;2295
2367;2446;2525;2602
2679;2755;2830;2904
2976;3047;3117;3184
3250;3314;3377;3437
3495;3550;3614;3679
3742;3797;3845;3892
3936;3973;4006;4034
4057;4074;4086;4093
4095;4091;4082;4068
4048;4024;3995;3961
3921;3876;3826;3772
3711;3649;3582;3516
3446;3377;3306;3231
3152;3075;2994;2911
2822;2736;2648;2558
2467;2375;2283;2192
2098;2006;1913;1822
1726;1634;1546;1457
1364;1279;1196;1115
1030;953;876;801
728;658;593;523
452;391;332;278
226;181;141;105
75;50;29;15
5;0;1;6
17;33;54;80
112;148;189;235
287;341;400;463
533;603;670;740
816;891;969;1048
1133;1215;1301;1388
1478;1568;1659;1748
1844;1934;2025;2116
2189;2257;2325;2394
2464;2530;2602;2679
2755;2830;2904;2976
3047;3117;3184;3250
3314;3377;3437;3495
3550;3614;3679;3740
3798;3849;3895;3937
3976;4008;4035;4057
4075;4087;4093;4095
4091;4081;4066;4047
4020;3991;3955;3916
3869;3818;3765;3706
3640;3572;3502;3433
3361;3291;3216;3139
3056;2974;2891;2807
2716;2627;2538;2449
2356;2266;2176;2086
1992;1900;1807;1715
1620;1530;1440;1355
1264;1181;1100;1021
938;864;790;720
650;585;521;458
396;342;291;244
197;155;118;86
58;36;20;8
1;0;4;13
27;46;70;99
134;173;214;259
313;369;425;484
549;620;688;759
835;911;988;1067
1152;1236;1321;1409
1501;1591;1681;1772
1866;1959;2052;2127
2207;2287;2367;2446
2525;2602;2679;2755
2830;2904;2976;3047
3117;3184;3250;3314
3377;3437;3495;3550
3616;3680;3737;3794
3848;3895;3938;3975
4008;4036;4057;4074
4087;4093;4095;4091
4081;4067;4047;4022
3990;3955;3915;3872
3824;3770;3711;3647
3578;3515;3440;3371
3295;3222;3147;3071
2986;2903;2818;2734
2642;2556;2465;2376
2283;2191;2098;2005
1910;1819;1729;1640
1546;1456;1370;1283
1196;1115;1033;954
876;801;729;660
593;521;455;391
331;281;232;186
145;111;81;55
33;17;6;1
0;5;15;29
50;75;105;140
181;226;276;330
391;454;520;585
662;730;801;875
954;1034;1115;1197
1285;1372;1458;1547
1641;1732;1823;1914
2011;2102;2170;2238
2310;2378;2447;2525
2602;2679;2755;2830
2904;2976;3047;3117
3184;3250;3314;3377
3437;3495;3550;3614
3681;3740;3796;3847
3895;3937;3974;4006
4035;4057;4074;4086
4093;4095;4091;4082
4067;4047;4022;3991
3955;3917;3872;3823
3768;3710;3646;3581
3514;3444;3375;3303
3227;3150;3070;2990
2906;2821;2735;2650
2557;2466;2375;2283
2186;2096;2003;1909
1816;1725;1636;1546
1453;1367;1280;1198
1111;1029;950;872
797;727;658;592
522;454;391;332
275;230;185;146
110;80;55;34
17;6;1;0
5;14;29;48
73;100;134;172
