## File generated by myo_cap software 
## Available from github.com/ddantas/myo_cap 
## Timestamp: 2020-04-30_23-20-07 
##  
## EMG capture settings 
##  
# sampleRate: 2000 
# channelsPerBoard: 4 
# nBoards: 1 
# bitsPerSample: 12 
# ch0;ch1;ch2;ch3
80;88;100;119
111;64;88;110
118;95;64;96
119;64;80;119
79;64;88;108
111;78;64;80
96;111;95;95
64;72;88;96
111;79;64;72
111;52;80;111
95;64;64;84
98;111;71;64
88;94;111;95
64;72;111;60
76;111;87;87
95;64;72;88
108;108;102;96
110;87;64;96
111;110;111;119
119;119;123;127
119;80;80;100
127;95;87;83
68;96;119;111
74;64;80;111
64;64;80;94
98;111;79;64
76;100;95;95
87;64;80;111
111;95;111;119
119;127;111;76
88;114;119;111
95;94;91;72
96;127;85;80
123;68;80;110
119;111;100;102
119;64;96;123
68;76;88;106
111;76;64;64
84;95;56;64
100;79;64;84
107;95;71;64
80;94;76;76
76;92;111;60
52;64;103;102
92;103;111;79
68;110;95;70
72;92;106;111
111;87;64;76
102;79;64;90
111;56;84;111
95;68;64;92
79;68;107;95
95;66;64;76
94;76;64;64
94;79;48;64
103;40;76;94
95;103;95;94
100;92;72;80
76;76;90;94
103;79;52;64
92;95;75;48
68;84;95;95
103;107;96;98
111;75;64;80
110;95;64;80
110;56;84;110
111;100;72;72
111;48;76;103
95;52;64;92
103;107;95;64
72;96;111;103
111;64;72;96
102;102;104;111
111;71;64;80
111;64;80;92
106;95;79;64
84;111;103;91
68;64;88;111
79;79;64;76
96;111;109;98
80;76;84;110
111;100;72;72
80;111;64;64
92;107;98;88
68;111;87;64
64;76;72;92
103;94;72;76
92;103;111;56
72;111;79;64
84;107;102;94
88;102;111;103
64;68;86;84
80;88;100;95
76;64;64;95
87;52;72;103
95;71;48;72
80;86;94;102
95;66;64;68
76;103;95;79
56;72;84;88
88;103;111;95
74;79;64;72
80;95;95;80
72;64;64;72
86;79;61;44
68;63;40;64
86;75;40;64
95;44;64;95
52;48;64;76
78;64;44;46
36;48;64;64
64;64;64;95
79;63;54;48
72;86;90;90
95;95;95;100
111;48;84;111
79;64;84;107
111;111;106;119
95;64;88;111
95;64;80;119
87;64;72;100
79;64;84;106
111;79;79;64
92;71;72;106
95;71;64;64
103;50;76;103
111;71;56;64
108;63;72;92
100;95;79;56
64;72;84;103
111;79;64;88
111;48;84;111
95;56;72;76
88;111;66;52
80;95;71;62
52;76;103;95
64;64;84;94
80;72;76;88
95;95;95;111
111;95;103;64
88;111;87;64
96;111;79;64
100;111;111;119
127;95;111;127
110;88;88;104
127;74;84;118
119;122;127;127
78;96;100;108
127;76;80;100
111;64;96;110
110;117;118;119
116;119;116;122
127;124;122;118
116;123;108;118
108;110;127;121
108;116;106;104
108;114;104;104
96;123;119;127
108;100;96;100
111;127;127;127
111;90;80;127
127;111;72;96
122;76;96;96
92;88;96;111
111;95;64;80
104;111;64;88
111;111;111;116
110;127;111;91
80;96;123;79
84;117;108;111
123;111;79;72
116;64;104;119
119;118;100;92
106;64;76;96
111;111;111;119
93;88;116;119
127;127;127;127
127;94;96;127
127;84;80;80
88;104;123;119
116;108;122;103
72;110;126;127
127;111;94;87
80;100;88;88
88;88;84;88
109;111;102;96
111;111;111;68
72;88;104;100
98;111;111;106
111;119;111;127
127;127;127;127
127;84;80;96
96;126;111;78
88;104;80;80
110;111;66;72
84;111;70;68
111;79;64;72
88;95;64;88
111;87;64;64
90;95;56;64
80;107;79;52
80;95;48;88
95;79;52;72
111;48;84;111
87;54;64;72
76;107;79;52
64;64;95;79
48;44;64;95
95;95;111;110
111;75;64;84
110;111;111;95
79;72;92;100
111;111;95;64
80;111;111;79
76;111;75;64
88;111;79;64
110;111;87;68
111;95;95;79
64;68;92;104
111;64;72;98
111;76;64;84
106;79;64;64
90;95;71;56
76;95;64;76
80;107;71;48
80;95;48;64
103;95;75;58
68;102;95;111
111;95;111;118
111;123;110;108
108;84;76;80
98;111;71;88
119;75;72;111
95;64;100;111
70;80;104;111
111;64;96;100
88;76;100;111
111;64;80;111
111;68;64;88
111;60;76;98
100;111;95;79
64;64;72;111
95;71;64;64
94;95;64;88
107;111;95;64
72;64;64;76
103;79;56;64
95;44;88;79
48;68;76;80
95;95;79;48
90;103;107;109
111;95;111;95
76;119;68;80
127;64;96;111
87;64;68;96
111;64;88;95
64;111;95;64
84;95;64;92
111;103;79;64
84;111;111;111
64;80;88;111
111;68;80;96
109;111;111;111
74;72;104;111
119;119;114;110
114;111;95;68
100;103;86;68
96;111;64;80
111;111;64;72
96;77;72;103
95;64;96;95
64;80;88;106
111;103;64;64
82;95;56;64
102;111;79;64
80;111;95;87
64;72;111;111
111;79;72;119
111;102;88;88
84;100;111;95
64;76;98;87
64;72;64;52
72;111;79;64
106;52;72;88
105;88;80;88
92;111;111;95
76;68;102;111
70;64;64;80
103;111;95;64
76;84;80;92
107;108;107;111
108;96;80;72
80;80;90;102
110;111;111;87
64;88;111;73
64;80;88;88
94;103;111;111
95;66;80;100
111;111;119;87
64;80;108;111
111;111;76;68
80;119;95;64
104;111;87;64
84;111;79;64
88;111;111;111
119;64;76;80
92;111;95;64
96;71;72;106
95;111;92;76
80;94;84;111
87;64;72;100
111;111;64;80
111;84;64;76
98;95;64;72
92;111;79;64
94;95;64;72
102;111;87;64
64;68;64;76
95;80;86;72
88;95;48;64
103;79;48;64
111;56;52;64
84;95;87;79
71;56;64;86
107;95;111;111
79;64;84;111
79;68;96;111
111;111;87;78
70;84;106;102
104;95;68;88
104;96;84;80
92;79;64;72
100;111;95;74
64;84;80;92
108;95;64;64
106;71;72;88
88;98;102;102
110;95;80;111
111;88;84;108
111;79;72;88
111;109;88;104
111;64;64;92
111;111;111;79
72;64;80;102
111;111;95;64
96;95;72;111
119;87;79;64
88;95;64;82
111;95;68;64
110;64;72;80
94;80;80;111
60;64;80;111
79;64;94;109
111;56;80;88
100;103;92;92
107;95;64;84
111;111;77;64
80;102;100;111
95;64;88;110
111;111;108;108
96;92;80;100
111;70;64;88
111;95;64;76
111;52;84;107
95;111;111;111
108;127;111;85
72;127;103;68
84;127;87;68
80;119;111;79
80;111;80;110
119;95;64;92
106;95;64;80
88;110;111;66
72;111;75;64
90;110;107;92
96;111;79;64
88;103;64;80
111;64;80;108
91;64;84;110
95;64;92;111
111;111;111;118
116;127;127;127
127;127;111;95
80;96;96;126
127;95;76;96
100;127;95;72
80;110;111;74
72;119;111;111
79;72;88;104
111;111;68;108
95;64;88;111
76;64;72;111
95;73;72;92
106;111;76;64
64;84;103;92
96;79;72;111
87;64;64;98
107;79;64;84
100;92;92;103
88;100;94;86
72;64;76;88
90;95;62;64
94;103;111;107
111;87;72;106
111;111;119;119
100;108;108;100
104;119;119;119
127;111;76;80
104;114;119;111
95;91;87;72
92;96;88;96
118;66;80;100
111;111;79;64
98;111;95;64
88;92;100;111
87;76;111;95
64;111;95;64
111;95;70;64
84;110;111;111
119;119;111;95
76;84;111;111
68;80;92;102
100;111;79;64
84;95;64;80
107;111;111;95
70;72;80;102
111;70;64;84
111;71;64;64
80;111;79;66
64;64;68;76
78;74;82;64
64;78;86;86
95;79;71;48
92;79;64;92
103;107;95;79
64;64;72;80
103;111;111;95
64;64;64;72
111;62;64;110
87;64;94;111
111;111;87;64
80;119;79;64
92;96;111;111
111;79;72;96
119;111;119;100
92;108;111;64
114;111;111;127
95;72;76;88
106;108;127;76
80;119;78;80
96;88;72;76
88;111;95;64
64;92;110;111
111;95;72;119
95;68;80;92
111;79;72;88
95;52;84;111
103;79;79;79
64;98;108;100
111;111;111;74
76;123;95;68
88;119;73;84
104;111;119;111
95;72;80;96
111;111;72;64
84;95;64;92
95;64;72;88
100;79;64;100
110;111;111;78
64;98;111;111
79;64;80;104
110;95;68;88
111;111;111;111
111;68;72;80
96;96;111;111
111;76;64;76
106;111;111;74
72;127;64;96
119;111;76;68
96;95;64;80
111;79;64;88
111;95;64;64
88;88;111;79
64;68;80;84
84;111;95;56
72;98;95;71
56;84;111;111
111;79;64;68
84;100;107;104
100;111;64;84
119;95;91;64
76;96;111;111
68;88;111;111
95;70;72;104
96;76;64;79
87;75;64;68
92;111;111;111
111;123;95;68
80;111;64;104
111;74;72;106
111;64;64;84
111;68;64;76
111;79;64;64
80;111;56;72
88;94;111;95
64;80;110;108
96;111;111;104
108;111;111;103
68;96;127;85
72;72;68;64
96;111;111;111
111;95;64;98
123;87;68;72
111;95;64;80
108;111;119;111
102;119;64;88
111;111;119;119
119;127;127;111
80;96;127;127
127;80;88;108
127;107;72;76
72;100;127;68
96;119;111;119
127;111;76;88
118;127;127;127
119;95;96;108
120;122;124;124
118;111;80;104
127;127;111;95
80;124;127;111
80;80;127;126
118;127;95;80
84;100;108;88
76;64;72;103
111;79;64;84
111;79;64;80
102;92;90;111
111;91;64;80
106;108;108;111
96;100;108;111
119;111;111;95
68;127;64;84
116;108;104;111
95;74;68;68
100;111;111;111
119;127;86;80
104;127;111;87
79;72;76;72
84;102;111;111
111;111;111;111
119;111;90;80
118;127;95;80
104;96;84;92
108;103;87;68
64;80;88;111
111;111;100;84
84;111;95;64
102;95;68;64
88;111;111;102
84;88;92;104
110;111;111;68
84;119;64;72
100;111;95;64
68;111;79;64
88;106;111;111
111;87;68;80
110;66;68;98
111;93;87;87
64;96;111;110
88;84;88;100
111;111;95;68
76;102;111;95
72;72;96;111
95;64;80;111
111;111;103;64
88;119;68;64
72;84;111;79
69;75;77;64
64;80;107;111
91;64;68;100
87;64;84;84
76;95;95;71
52;68;100;63
64;80;103;103
94;84;92;111
79;64;80;84
82;68;82;95
79;56;52;64
94;103;95;69
72;111;87;95
95;95;66;76
110;111;68;64
92;98;111;79
64;92;111;79
72;111;111;103
86;64;72;100
111;68;94;103
88;119;64;64
80;76;88;95
68;64;52;64
76;64;68;64
95;63;40;64
88;95;95;103
95;111;95;95
64;84;111;95
64;64;64;96
111;94;90;92
111;77;64;82
90;111;95;111
111;111;119;127
126;108;92;88
80;96;111;111
95;68;76;80
72;94;111;70
64;84;110;87
64;76;94;95
75;64;64;64
100;111;64;64
106;95;87;64
84;95;64;80
88;109;107;111
88;100;111;95
79;68;72;92
108;111;87;64
80;88;106;111
111;111;76;80
111;119;119;111
72;76;111;96
72;64;84;111
111;79;64;80
111;95;95;70
72;111;64;64
88;80;68;72
111;60;52;64
88;95;95;74
64;64;76;95
95;52;88;95
95;70;64;76
88;100;110;79
64;92;100;111
69;64;80;103
111;70;64;80
111;111;88;80
80;92;106;95
95;79;64;64
88;95;64;64
96;95;75;56
72;111;60;64
64;52;64;92
95;79;87;79
70;80;111;95
74;64;64;64
80;103;95;56
68;111;95;56
84;111;103;100
104;79;72;106
111;70;64;72
92;111;71;64
88;111;79;64
64;88;111;95
70;80;111;87
64;108;95;64
92;111;70;80
98;111;87;64
76;84;102;96
111;95;64;80
106;111;95;87
80;111;119;111
95;76;64;72
119;95;87;64
80;84;100;94
102;111;66;64
100;111;95;64
100;111;79;68
92;108;106;88
88;111;95;87
64;92;111;111
87;72;76;80
96;110;111;111
119;119;127;111
103;80;126;111
72;100;106;108
116;123;116;100
116;111;72;92
100;118;117;119
126;111;72;84
118;127;111;107
95;84;76;84
114;96;88;104
111;123;111;111
127;103;82;72
108;119;111;111
103;76;80;88
116;111;72;100
100;111;106;96
102;119;95;85
72;104;111;95
74;72;64;64
96;108;108;110
106;108;111;119
95;72;104;111
103;119;127;114
88;80;84;100
111;64;80;84
76;72;72;64
84;95;95;95
88;111;95;64
64;98;95;64
88;100;80;68
72;94;95;95
71;64;80;111
56;80;111;111
111;100;96;118
111;95;87;64
96;111;111;119
104;100;108;119
111;119;95;87
88;127;68;84
126;95;72;108
111;111;87;80
114;87;64;68
92;106;102;106
119;64;80;100
95;64;80;102
111;68;72;111
95;103;108;92
96;111;95;79
64;84;108;111
68;72;88;100
106;109;103;96
106;95;64;92
110;111;64;72
98;103;96;84
96;95;91;95
91;95;87;64
88;111;95;74
80;108;111;111
74;88;111;111
111;103;78;72
104;95;70;68
88;106;111;111
79;84;119;79
68;64;68;88
106;111;111;111
119;119;111;119
84;88;114;127
127;76;80;96
100;119;111;64
100;111;64;80
108;111;119;87
64;84;111;95
64;119;74;64
92;69;64;100
111;95;64;64
88;102;95;95
64;88;95;56
80;111;95;79
64;100;68;64
84;111;111;111
100;96;106;111
111;119;111;111
94;72;88;111
126;95;68;106
111;119;118;126
127;127;111;80
96;127;95;80
104;127;78;88
110;127;119;127
111;90;96;127
78;80;96;104
116;111;86;72
110;111;111;86
72;104;110;127
78;88;119;119
127;127;127;95
80;127;72;80
96;127;111;95
76;80;84;108
103;70;72;80
98;111;74;64
80;111;111;95
64;92;111;111
119;111;79;80
104;119;100;96
106;119;119;83
68;88;106;96
100;100;92;111
87;64;88;103
111;66;64;72
110;111;95;79
64;72;90;102
111;107;88;88
110;87;64;72
111;95;111;111
111;127;127;126
124;126;127;127
127;111;80;104
127;95;84;76
88;119;103;74
68;108;95;79
64;76;92;111
111;111;111;87
80;122;87;72
110;119;111;111
119;111;94;91
72;96;119;111
76;88;111;119
111;111;123;110
100;118;127;127
111;80;106;124
127;86;76;96
127;103;127;127
127;111;103;80
108;127;95;72
108;127;111;82
80;116;111;72
118;111;72;88
111;119;119;127
127;110;104;124
119;90;72;100
118;126;110;100
114;126;127;87
76;96;124;119
112;96;104;110
111;119;127;111
90;80;104;116
127;110;88;106
127;127;78;76
100;119;87;64
92;118;111;72
88;127;95;94
76;84;119;79
74;68;64;80
111;111;106;108
119;91;95;111
111;111;119;95
80;96;116;124
127;125;122;127
118;127;111;80
100;127;127;127
127;80;104;127
126;112;127;127
107;94;88;104
122;127;127;127
127;127;143;127
127;127;119;111
119;103;80;96
118;111;89;74
88;108;110;96
80;96;108;119
111;72;80;108
119;111;96;84
104;111;111;79
80;127;76;64
88;119;95;64
88;111;111;110
102;96;88;111
111;111;111;125
111;68;96;108
126;83;64;68
100;111;95;95
85;83;103;111
119;94;72;88
114;119;111;72
108;111;103;84
84;119;79;72
96;119;87;64
92;110;111;111
119;127;127;95
72;110;119;95
72;80;100;111
111;68;80;100
111;106;88;96
111;111;96;88
84;88;90;110
95;79;64;72
111;102;84;68
64;84;95;95
102;111;95;95
64;84;111;79
64;72;84;103
111;79;66;64
90;106;111;111
79;72;96;111
95;70;64;72
80;88;76;64
64;72;90;95
54;64;78;95
95;80;68;68
103;79;79;48
68;111;56;64
103;48;64;72
92;95;92;84
92;95;76;94
103;111;95;103
111;111;119;119
87;88;104;119
126;123;122;110
96;108;127;119
74;96;123;119
108;127;127;127
111;80;104;123
127;119;84;96
127;119;104;84
84;84;88;102
110;111;92;72
90;111;71;64
92;107;88;80
80;111;68;64
84;109;95;71
64;76;88;90
80;82;95;95
56;64;76;94
103;95;76;64
72;111;56;72
92;103;103;95
87;79;64;80
111;111;111;119
126;93;72;84
96;108;100;111
111;64;108;111
95;80;123;95
68;64;68;76
110;64;72;102
95;71;52;72
102;95;64;64
94;111;111;95
68;76;111;111
111;64;72;92
111;64;64;72
92;111;95;79
80;111;96;88
96;111;111;66
80;88;96;111
77;72;100;106
108;111;119;74
68;88;100;102
84;82;84;102
111;79;64;80
110;109;100;109
111;95;111;78
64;96;87;64
98;95;87;64
80;111;108;100
119;86;64;68
108;103;111;91
64;68;80;108
95;78;87;68
72;88;110;104
106;88;72;80
102;111;111;111
111;111;127;127
112;96;104;127
86;80;108;119
119;127;111;103
80;80;96;119
126;127;122;104
96;104;127;111
111;103;95;87
80;104;127;111
91;76;80;92
100;96;119;95
64;72;104;111
95;64;96;106
108;88;88;102
100;96;98;111
111;64;72;88
111;103;111;106
102;108;111;116
111;118;127;107
72;96;127;79
84;111;119;126
127;123;127;127
111;96;124;127
127;95;80;84
104;119;111;68
96;127;111;111
111;72;96;127
127;100;80;95
111;72;80;110
119;111;91;72
80;100;111;79
64;72;96;106
100;88;88;94
111;75;64;80
111;70;64;94
95;75;64;80
106;71;64;80
111;48;64;103
95;52;68;88
102;111;111;111
87;64;88;111
95;64;104;111
111;64;88;110
111;96;96;111
111;68;64;88
111;95;79;72
119;64;92;109
111;95;64;80
111;107;111;108
80;88;111;95
64;80;111;75
80;94;102;100
84;82;100;111
111;95;64;80
108;111;111;119
103;77;76;116
74;80;119;95
64;84;102;106
111;108;110;117
116;119;119;124
124;123;108;96
96;114;127;119
95;72;108;123
127;111;80;100
100;110;106;127
127;111;103;95
80;100;127;103
78;76;72;64
98;111;119;111
85;80;108;111
119;111;111;76
80;88;88;84
92;103;92;72
76;80;76;90
95;64;111;70
64;80;111;95
64;80;111;64
64;90;111;95
64;88;87;64
80;111;56;72
98;95;64;56
64;64;64;74
95;79;95;76
64;68;95;61
64;95;95;109
95;64;92;95
64;72;88;94
111;68;64;64
72;84;80;80
90;95;69;52
64;86;78;68
84;95;95;95
95;71;64;80
109;95;64;64
84;88;76;84
103;95;79;64
64;80;102;95
70;64;84;103
111;103;111;119
111;64;80;88
119;64;84;111
111;111;95;68
106;111;119;123
103;76;72;84
108;78;64;80
88;111;110;111
111;64;80;98
111;95;64;80
96;103;80;72
72;92;111;71
64;80;103;109
111;68;72;102
106;102;80;80
106;95;68;64
90;109;88;92
92;111;111;87
66;72;102;95
64;84;111;64
84;111;111;111
102;119;95;74
68;80;111;76
72;96;111;95
64;80;111;111
103;111;119;119
119;104;96;119
116;118;124;127
76;96;127;111
76;88;110;119
95;96;119;83
80;100;111;111
127;68;80;88
110;111;111;111
111;72;80;111
119;64;104;111
68;80;103;64
80;111;95;64
88;100;80;68
88;95;79;79
52;80;100;111
75;64;64;92
111;64;84;111
95;111;104;88
96;111;108;110
119;119;111;74
96;111;119;119
110;119;127;119
111;72;96;119
126;127;127;103
76;96;127;127
127;72;104;118
124;111;84;80
88;88;88;96
111;77;72;100
108;96;100;92
88;96;104;111
95;64;68;96
111;111;111;111
111;95;76;80
111;68;72;84
111;103;79;64
92;111;111;111
95;103;86;72
100;111;96;118
111;119;95;91
72;88;119;111
78;80;119;119
95;64;80;96
96;108;111;119
111;72;119;111
68;96;111;72
72;96;92;96
111;111;111;91
64;84;108;111
95;95;95;107
95;68;84;106
119;119;114;114
127;103;103;86
76;72;84;100
119;111;100;104
119;123;108;108
127;95;68;72
100;111;95;86
72;96;100;108
102;106;119;79
64;88;102;111
111;68;64;84
110;111;111;119
111;119;114;96
96;92;96;96
111;111;64;64
88;98;104;111
111;111;87;68
76;100;111;75
64;80;92;111
87;64;111;58
88;95;95;70
64;84;111;79
64;96;109;84
64;68;102;95
79;95;95;95
64;88;100;111
95;76;64;98
111;111;111;78
72;118;95;68
96;102;88;96
88;84;103;111
64;80;111;95
64;64;88;111
111;111;111;95
91;95;111;111
72;88;126;95
72;108;111;76
68;80;100;111
111;111;111;108
104;88;80;72
64;88;102;103
98;102;96;88
80;96;95;103
111;64;92;111
95;93;103;64
96;111;119;111
108;119;127;127
103;88;127;95
80;106;127;72
96;123;111;111
76;84;119;111
79;68;88;88
100;111;95;64
84;100;90;80
80;96;102;95
107;71;64;92
98;92;80;84
84;94;107;111
78;64;100;111
111;64;104;119
95;95;93;68
88;111;119;119
127;119;112;104
96;96;110;110
100;111;88;88
80;80;72;76
80;103;111;103
111;95;64;72
100;103;102;111
111;110;88;100
111;110;102;96
92;96;92;110
111;111;110;110
100;96;80;72
96;94;111;111
91;64;100;111
111;111;111;96
72;72;88;100
110;111;111;111
96;76;76;92
107;111;79;64
88;106;111;64
88;111;64;80
111;71;64;92
111;79;64;84
108;95;95;79
64;92;111;111
111;68;118;119
111;123;127;126
120;104;80;80
100;119;95;68
98;119;111;110
127;127;127;114
106;104;96;88
114;103;84;76
72;88;111;111
111;64;76;92
119;64;84;111
71;64;88;84
94;111;111;111
95;111;96;72
80;80;72;68
84;107;95;52
76;102;111;111
95;111;111;111
123;68;96;127
72;88;119;95
64;90;119;111
91;72;68;64
88;94;92;111
111;79;72;111
111;64;96;111
87;95;111;96
84;92;84;94
106;106;111;78
72;96;111;111
111;95;64;64
76;80;64;52
68;94;95;52
64;95;109;79
64;72;76;80
76;78;64;64
68;86;82;86
84;95;94;95
92;72;52;48
80;95;90;88
72;76;86;82
88;95;80;84
88;95;80;64
72;84;76;95
95;48;72;95
48;72;90;95
95;95;95;68
64;94;109;95
56;72;84;100
111;79;64;80
84;90;94;95
98;92;76;76
88;103;103;111
95;64;94;111
103;110;100;104
111;91;64;68
104;111;87;64
80;100;84;92
92;96;102;84
72;72;68;80
80;95;95;103
100;76;74;95
103;104;106;111
95;64;80;111
95;95;64;84
98;111;111;87
80;111;110;108
127;64;96;119
94;95;95;79
72;80;104;104
108;88;80;72
92;50;88;111
111;106;111;103
64;84;111;111
119;106;88;84
104;111;95;64
104;95;64;80
96;111;111;119
111;119;116;96
80;84;80;84
76;102;111;98
100;95;64;100
110;100;108;111
95;72;111;103
64;84;111;111
86;72;106;92
72;72;88;111
71;64;98;111
64;96;95;64
68;72;68;102
95;95;95;64
64;80;80;90
76;80;94;103
71;64;111;95
64;88;111;56
72;72;64;72
95;95;79;56
68;94;88;107
102;92;102;98
88;84;72;76
103;62;64;90
111;48;102;95
52;64;84;95
75;64;92;95
109;90;80;84
84;102;106;111
66;68;100;111
95;64;110;111
111;64;80;108
111;64;80;92
96;111;111;78
64;80;96;108
106;92;108;108
106;96;88;110
111;64;80;103
102;84;72;80
103;111;111;95
64;72;111;95
64;64;76;100
103;111;111;119
119;103;79;80
110;93;68;92
111;95;68;64
88;104;111;111
111;64;80;100
106;111;79;64
92;111;64;76
110;87;64;66
64;84;111;111
102;88;80;88
106;96;84;111
79;64;94;111
68;64;76;100
106;95;64;64
84;103;110;111
96;76;84;100
103;111;111;111
95;68;76;108
111;95;68;80
96;79;72;111
111;95;72;72
118;64;110;111
75;72;92;111
95;64;88;111
91;64;80;111
87;68;94;111
70;80;111;95
76;72;111;111
111;96;80;88
88;84;76;88
100;107;109;111
111;64;106;111
64;80;106;111
95;64;80;110
111;95;64;92
100;111;111;111
70;84;119;74
80;92;104;111
119;111;79;72
80;80;72;76
84;92;111;107
75;64;102;111
65;72;96;95
70;72;100;111
111;111;111;111
127;64;88;96
119;111;123;119
95;72;96;118
119;119;127;127
127;111;80;100
127;126;100;80
80;88;92;96
96;88;80;72
76;80;111;71
52;72;95;95
107;79;64;88
111;94;80;84
95;79;52;64
72;88;95;95
107;79;56;84
111;79;64;76
100;71;64;88
111;95;68;64
80;103;111;79
64;80;103;95
64;64;103;95
79;64;88;111
64;72;64;84
98;95;68;64
109;48;106;63
72;95;109;111
111;87;79;64
88;88;111;91
64;68;84;111
70;72;107;111
111;64;84;109
111;96;88;84
80;64;64;72
111;79;52;64
76;111;87;69
52;72;90;84
80;84;95;88
72;64;56;56
76;76;64;72
88;63;48;68
76;95;63;48
64;91;95;79
48;68;86;87
62;64;76;94
103;79;56;48
72;92;88;78
64;48;71;95
95;95;103;88
76;88;94;95
56;64;106;95
78;64;80;111
111;106;84;84
98;111;111;111
111;114;104;88
72;68;64;76
76;80;64;64
72;72;48;52
72;64;64;76
95;40;40;68
91;71;55;48
80;54;64;95
87;44;64;95
75;48;72;86
95;79;58;64
90;79;48;64
76;95;95;95
52;64;64;84
95;84;84;86
94;79;64;90
95;71;48;68
76;103;95;71
48;80;76;78
82;79;64;92
103;95;76;64
76;95;95;48
72;72;76;95
71;48;72;76
64;64;78;78
95;62;48;88
95;79;52;48
68;95;95;95
95;103;111;111
111;87;64;80
108;111;111;119
118;116;108;96
88;119;95;68
72;88;96;103
90;96;92;88
102;106;96;109
111;119;119;95
76;64;88;102
119;110;88;72
72;72;76;82
88;84;95;109
110;79;64;72
109;111;95;87
64;64;64;90
111;87;75;64
84;100;92;84
80;84;103;95
67;64;72;80
84;76;80;95
95;48;76;103
95;75;71;52
76;103;103;111
64;80;103;111
71;64;72;102
111;79;64;72
88;111;95;111
111;80;74;95
111;111;111;118
88;80;96;119
72;68;96;119
95;64;64;80
111;64;104;95
76;72;110;111
103;76;64;84
92;95;79;68
64;92;100;84
72;64;74;95
95;52;64;84
76;94;95;88
95;95;64;64
76;84;80;68
64;64;64;84
95;79;44;64
88;95;79;54
64;84;94;92
80;64;48;48
64;84;95;95
88;103;111;111
111;100;80;80
108;75;64;84
111;111;111;111
119;79;88;104
92;88;96;111
